Tweet Id,User,Tweet
1564902377320218625,FindyNews,canlı  teknofest karadeniz  türk yıldızları gösterisi  haber gündem sondakika findynews haberler sondaki̇ka türkyıldızları teknofest teknofestkaradeniz teknofest2022
1564902331967471617,bazaarbaku,teknofest held in azerbaijan met with even more interest than expected  seljuk bayraktar 
1564902190401179649,servetuzcu, solotürk teknofest samsun karadenizteknofest soloturk teknofest 
1564901973895401479,efemahmutoglu,sametreis o evlilik yapmamş nice cevherlerde şuanda teknofest te projelerini sergiliyorlar 600 bin genc siz bu ülke için ne yaptnz
1564901942945611776,HaberPusu,"savunma sanayi başkanı i̇smail demir formula student aracı ile tur attıktan sonra “şu anda gördüğümüz her ambargo her engelleme her yavaşlatma bize ve gençlerimize şunu tekrar hatırlatıyor; biz her konuda kendimize yetmeliyiz” dedi

teknofest karaden… "
1564901929888645120,dl68398288,"bayraktar ""habis fikirli kişilere karşi birlikte mücadele edeceğiz ambargo sopasi sallayanlar biz yolumuzdan dönmedikçe asla kazanamayacaklar"" dedi

haberin devami:

"
1564901836808658945,ProfDrTellioglu,gökbey tamamen yerli ve milli gurur duyduk teknofest 
1564901453872959489,mustafademirbsb,"samsun eşsiz lezzetlerin tekrar tekrar yemek isteyeceğiniz ürünlerin bulunduğu harika bir şehir 

teknofest için gelen tüm misafirlerimizden ricam lezzetlerimizi tatmadan gitmemeleri herkesi festivalin 2 gününde de standımıza bekliyorum

teknofestkaradeniz samsunugor "
1564901438567989249,oktayilmaz18,"kilicdarogluk gençlikleri gelecekleri çalınmaya çalışılıyor buna müsade etmeyeceğiz 
202320512071 hedeflerimize hız kesmeden ilerleyeceğiz 
bu ülkenin gençleri sokaklarda değil teknofest sergilerinde spor salonlarında ülkesi için faydalı olan her alanda çalışacaklar öğrenecekler kazanacaklar"
1564901297370927104,yaziyorsonhavd,"vali zülkif dağlı yaptığı yazılı açıklamada samsun'da milli teknoloji hamlesinin en güzel yansıması teknofest'in heyecanını yaşamanın ayrı bir gurur vesilesi olduğunu belirttiteknofest karadeni̇z nedeniyle kente ilginin aylar öncesinde başladığına

 "
1564901295340851200,haberledik,canik belediyesi’nden teknofest karadeniz’e anısına özel hediye 
1564901253653602304,kpmedya,canik belediyesi’nden teknofest karadeniz’e anısına özel hediye 
1564901244510011392,hibyanewsagency,bakan varank’tan teknofest karadeniz'de trendyol’a plaket  
1564900972433899520,hibyahaberajans,bakan varank’tan teknofest karadeniz'de trendyol’a plaket  
1564900880427663362,YavuzYl37730966,teknofest 
1564900803667668993,Defence_Turk,"bayraktar kizilelma için çift motorlu konfigürasyon!

samsun'da düzenlenen teknofest 2022'de ilk defa sergilenen bayraktar kizilelma için çift motorlu konfigürasyon planlanıyor "
1564900614609453056,Kozlu_GM,"kozlu gençlik merkezinden doğan yarış drone eğitim projemizi teknofest 2022 samsun da düzenlenen  havacılık ve teknoloji festivalinde gençlik ve spor bakanlığı standında sergilenmektedir

gsmkozlugençlikmerkezi "
1564900575325593602,yalovaserit,"teknofest finaline yalova üniversitesi damga vurdu

"
1564900353262362624,defensehere_ru,"в самсуне стартовал фестиваль teknofest karadeni̇z
фестиваль продолжится до 4 сентября
"
1564900255841370112,PusulaYalova,"yalova teknofest'te 
 yalova teknofest "
1564900199973228545,imanla21,bu adam sadece teknoloji üretmiyor gençleri mühendisliğe teknolojiye girişimciliğe yönlendiriyor yarınlarınızı da güvence altına almaya çalışıyor teknofest en az yaptığı siha kadar değerli bir iş
1564900177084923904,AyhanAy50754993,leylasahinusta teknofest saygılar
1564900146801950722,PardusKurumsal,"“pardus'ta merak ettikleriniz”i pardus eğitmeni şenol aldıbaş yanıtlıyor!

31 ağustos 15451615
samsun çarşamba havalimanı yazılım ve simülasyon alanı

tubitak tubitakulakbim teknofest 
teknofestkaradeniz "
1564900040669384704,sondakika_com,"baykar dünya gündemine bombayı bıraktı! türkiye kızılelma için motoru tedarik etti
"
1564899733512019974,anadolupatent,"turkpatent : isif'22 buluş fuarı büyük bir coşkuyla teknofest'te devam ediyor 
turkpatent teknofest isif22 bulusfuari samsun  (via twitter  "
1564899367181492224,emrahvethekim,"ülke kaynakları doğru kullanıldığı takdirde bu ülkenin çocuklarının neleri başardığı ortadadır 
teknofest
teknofestkaradeniz "
1564899155318915072,CorumGM,"türkiye'nin ilk ve tek havacılık uzay ve teknoloji festivali teknofest için çorum i̇li olarak katılımlarımız devam ediyor  

milliteknolojihamlesi 
teknofest22 teknofestkaradeni̇z "
1564899074486181888,SANGUN48,stmdefence teknofest tcsanayi t3vakfi yunanaistani nato dan çıkarsınlar
1564899046338301953,stargazete," türkiye'ye turbo güç! tei tf6000 ilk kez teknofest 'te görücüye çıktı

 "
1564898995729707008,FindyNews,canlı  teknofest karadeniz helikopter gösterisi  haber gündem sondakika findynews haberler sondaki̇ka  teknofest teknofestkaradeniz
1564898808122810369,Gulay45303626,tcsanayi teknofest 
1564898521802752000,Bayansair3, 
1564898323756191744,leylasahinusta,"dünyanın en büyük teknoloji festivali teknofest samsun’da!

milliteknolojihamlesi  ile büyük türkiye ve kızıl elma hayallerini gerçeğe dönüştüren tüm gençlerimizi tebrik ediyor teknofestkaradeniz'e tüm vatandaşlarımızı davet ediyorum "
1564898178746441731,HerTeknoloji,teknofest'te milli motor teitf6000 turbofan motoru tanıtıldı 
1564898145418502148,teknofest,"dünyanın en büyük teknoloji festivali teknofest’in ayakları yere basmayan ziyaretçileri!

teknofestpozu etiketiyle fotoğrafını paylaş gökyüzündeki yerini al!  "
1564898140540600324,rektorcomakli," dünyanın en büyük teknoloji festivali olan teknofest'i̇n 2 günündeyiz 

 bizi daha iyi görebilmek için fotoğrafa yatay bakın 

 h 07'deyiz 

teknofestkaradeniz samsun erzurum atatürküniversitesi atauni1957 "
1564897923502063616,eraybdr52,"r2rule1 mustafademirbsb teknofest önümüzdeki zamanda yeni batarya yönetim sistemleri ile aspi̇lsan'ın yerli pillerini kullanmaya başlarlar

aspilsan üretime başladı çünkü"
1564897854803648512,samsunhaber_smg,"teknofest'te milli muharip uçağı i̇lgi odağı samsun
teknofestkaradeniz  "
1564897683730472960,eraybdr52,"r2rule1 mustafademirbsb teknofest lityum pilleri aselsan tarafından üretilmedi aselsan'ın lityum pil üretim tesisi yok

i̇thal edilen pillerle aselsan; uygun tasarımla batarya yönetim sistemi ve termal yönetim sistemi vb ekleyerek bataryalar oluşturdu"
1564897549168906473,keysersoze2023,kilicdarogluk teknofest’e git de gör 100 yıl kim bu ülkede gençlerin gençliğini çalmış!
1564897532316160000,ray_haber,bayraktar kızılelma teknofest karadeniz’de i̇lk kez sergilendi 
1564897530390974464,ijlall5,teknofest 
1564897523415846912,RayHaber,bayraktar kızılelma teknofest karadeniz’de i̇lk kez sergilendi 
1564897500326248452,ijlall5,teknofest 
1564897485444759552,levent_ozen,bayraktar kızılelma teknofest karadeniz’de i̇lk kez sergilendi 
1564897445787607040,ijlall5,teknofest 
1564897377131139073,ijlall5,teknofest 
1564897352237850624,Fatihozulke,turanbulent teknofest varank selcuk uzay çağı teknoloji bu olsa gerek uçtukca  ucuruyorsunuz yandaşlaragururvizyonbaşarınız bu olsa gerek 
1564897305505013760,mustafaavu2,üniversite öğrencileri 3 kilometre irtifaya çıkan roket tasarladı anadoluajansi  
1564897277407371264,TurkerKENAN,"kaçırılmaması gereken bir program türkiye'nin yarınları geleceği bu değerlerinde saklı   
teknofest teknofestkaradeniz "
1564897099774296066,Hohoolaola61,drr_nilay horozu öten gençliğin derdı karı kız ayarlayıp kafalarına göre iş güç zorluk olmadan kafelerde dıskolarda eglenmek olmuşdünya gündeminden ve türkiiye gündeminden bıhaberler neyseki bunlara agırlığı koyacak teknofest gençliği geliyor
1564897078245036032,MSI_Dergisi,"canik doğduğu şehirde düzenlenen teknofest 2022’de boy gösteriyor

haberin devamı için: 

msidergisi savunmasanayii canikstore canik teknofest
teknofest haluk selcuk canikarms canikusa ddm_aral aral_utku ahmetemrezata1 "
1564896970031898627,BorialpNoyan,sarayin adamlari dökülüyor  teknofest erdoğan doğu perinçek seçim a  via youtube
1564896967012016130,hesnabercin,teknofest ( samsun çarşamba havalimanı in çarşamba türkiye) 
1564896839928791042,ikisahilnews," türkiyənin samsun şəhərində “teknofest karadeniz” aerokosmik və texnologiya festivalı keçirilir
 festivalda azərbaycan istehsalı olan “i̇ti qovan” pilotsuz uçuş aparatları nümayiş etdirilib
 ölkəmizdə keçirilən ""teknofest""ə kimlər gedib?
azerbaijan türkiye teknofest "
1564896721435500544,TURKPATENT,"isif'22 buluş fuarı büyük bir coşkuyla teknofest'te devam ediyor 
turkpatent teknofest isif22 bulusfuari samsun "
1564896584277557249,Once_Vatan_2022,"yerli ve milli silahlar teknofest'te! savunma sanayii başkanı a haber'de
"
1564896552543522817,gundemedairhs," teknofest özel yayini!

 fatih kacır
sanayi ve teknoloji bakan yardımcısı
teknofest i̇cra kurulu başkanı

 haluk bayraktar
baykar genel müdürü
t3 vakfı yönetim kurulu başkanı

 i̇nteraktif canli yayın 

 31 ağustos 2022 çarşamba 
 18:30

 gdh youtube ve twitter'da! "
1564896529080541187,ozerhh,"bu adam bir kahraman
i̇nşallah devrimin kilidi olacak ve gelecek daha güzel olacak…
akıncı teknofest bayraktar "
1564896294912593923,Hsynylc31,"amasya'dan çıktık yola teknofest de verdik mola

ömkiptalmeclisgoreve "
1564896280815538176,haluk,sanayi ve teknoloji bakan yardımcımız teknofest i̇cra kurulu başkanımız sayın mfatihkacir ile birlikte 31 ağustos çarşamba saat 18:30'da gundemedairhs'nin konuğu olarak interaktif canlı yayında teknofest'i detaylarıyla konuşacak sizlerden gelen soruları cevaplayacağız 
1564896129032097793,caglauren,"kafamda ilginç bir teknofest resmi oluştu önde elektrikli araç sergisi arkada zara ""kara tren gecikir"" söylüyor  yeni kültürel hegemonya harika gidiyor böyle devam"
1564896030201909248,Bursaekspress,"bursa i̇negöllü 100 gençten teknofest çıkarması



bursa inegolbelediyesi inegöl toknofest "
1564895903177392128,ensondakikacom,canik’ten teknofest 2022’de yerli ve milli uçaksavar şovu 
1564895715733786627,ray_haber,samsun teknofest’te buluş fuarı açıldı 
1564895706388766720,RayHaber,samsun teknofest’te buluş fuarı açıldı 
1564895695219396608,dhmihkeskin,millî teknoloji vizyonu ile türkiye'yi geleceğe taşıyacak projeler üreten teknofest gençliği samsun çarşamba havalimanı'nda başlayan teknofestkaradeni̇z'de teknoloji sevdalılarıyla buluştu 
1564895681554391041,hamamozumeb05,öğretmen öğrenci ve velilerimiz 234 eylül tarihlerinde samsun teknofest festivaline katılarak ülkemizin teknolojisini yakından görmeizleme fırsatı yakalayacaklar 
1564895666148724736,levent_ozen,samsun teknofest’te buluş fuarı açıldı 
1564895402805149696,OsmanGyn1,"dünyanin en büyük teknoloji̇ yarişmasi teknofest 
30 hazi̇ran 4 eylül samsun çarşamba havaalaninda ! ! ! "
1564895397260279808,resul97862374,"büyükşehi̇r beledi̇ye başkanimiz sayin mustafa demi̇r i̇le teknofest hatiramiz
mustafademirbsb
teknofestkaradeniz
teknofest
teknofest2022 "
1564895093760425985,CCC90,"temmuz1919 hiç biri partizanlık yapmıyor ama
bu herif uçakmı yapıyor? akape teknofest geçlik kolu başkanı mı :))
ayrıca sktirsin gitsin koca devlet bunun uyduruk uçağına mı kaldı?"
1564894976060063744,AzEmbassyTurkey,teknofest karadeniz kapsamında samsun'daki ilk gününde mobil asan hizmet 100'den fazla azerbaycan vatandaşına hizmet sağladı 
1564894900918812673,Ahmet1997Arslan,thomasyeniden aga hazır gündem teknofest iken şu mius mmu tb3 gibi projeler hakkında birşeyler yazsan yav ne olur nelere yol açar falan ne bilim bahset yani zahmet olmazsa :d
1564894769985249280,BagcilarMtal,"30 ağustos'da başlayan teknofest karadeniz'de okulumuz elekelekttekalanı öğrenci ve öğretmenleri tarafından üretimi yapilan bilgisayarlı robotik kodlama eğitim çantası meb standında yerini almıştır
memleventyazici 
zekinedayolu 
aykut_akca 
mustafa_eldivan 
19_mstfylmz "
1564894756139835393,tsk_gv,"tskgv genel müdürü sadık pi̇yade vakıf hizmetleri grup bşk zeki yağci ve beraberindeki heyet ile birlikte teknofestsamsun’a iştirak etmiş bu kapsamda vakif şirketlerinden roketsan i̇şbi̇r ve aspi̇lsan’ı ziyaret etmiştir
roketsan isbirelektrik_resmi aspilsan_enerji "
1564894364920332290,MehmetAkdeniz6,teknofest'te katılımcılara aa hakkında bilgi veriliyor 
1564894318158020608,ulusal_gundem,teknofest'te katılımcılara aa hakkında bilgi veriliyor 
1564894021998333954,resul97862374,"ak parti̇ i̇l başkanimiz sayin ersan aksu  i̇le bi̇rli̇kte teknofest hatiramiz
avukatersanaksu
teknofestkaradeniz
teknofest
teknofestsamsun "
1564893820856180736,1905_gorbi,teknofest 
1564893690518466560,samsunhm,samsun'da teknofest karadeniz’e büyük ilgi 
1564893577192570880,samsunhm,vi̇deo haber:  teknofest start verdi̇ 
1564893562843844608,samsunhm,teknofest karadeniz’e büyük i̇lgi 
1564893548021182464,samsunhm,teknofest alanında bin bin ücretsiz kullanılacak 
1564893527452323840,samsunhm,vi̇deo haber:  teknofest'te göklerin yıldızları nefes kesti 
1564893516387725313,samsunhm,"vi̇deo haber:  vali zülkif dağlı kanal s mikrofonlarına konuştu: ""teknofest'e tüm hemşehrilerimi davet ediyorum"" "
1564893438797291520,samsunhm,vi̇deo haber:  teknofest yönetim kurulu başkanı selçuk bayraktar'dan açılış konuşması 
1564893417771274240,samsunhm,vi̇deo haber:  teknofest'in gözdesi 'bayraktar kızılelma' 
1564893412582895616,samsunhm,vi̇deo haber:  kanal s ekibi teknofest coşkusunu canlı yayında paylaştı 
1564893390428405760,tokatmem,"teknofest samsun'da biz de varız!

valiliğimizin himayelerinde t3 vakfı desteği ile her gün bin  öğrencimiz teknofeste katılmak üzere samsun'a gidiyor

4 eylül 2022 tarihine kadar toplam   bin  öğrencimiz teknofeste katılmak üzere samsun'a gidecek

tcmeb "
1564893294689222656,sanliurfabld,"sizce teknofestkaradeni̇z'de en yoğun stantlardan biri olmuş muyuzdur

teknofest ruhuyla dolup dolup taşan şanlıurfa mezopotamya living lab standı yoğun ilgi görüyor "
1564893195321937921,teknofest," canlıyayın

teknofestkaradeni̇z 
 
hız aksiyon coşku 

  hava gösterileri

 samsun
 31 ağustos

"
1564892993819115521,zzehra_gunes, 
1564892962449924100,ihsanEmirgazi,yenisafak mslmntrtr thhsynkrgz samsun'da teknofest rüzgarı
1564892890387693568,mustafademirbsb,"festival heyecanını beraber paylaşalım 

sbb tv mikrofonları standımızda sizleri bekliyor… 

teknofest samsun "
1564892739656974336,tahamin26,teknofest siyasi propagandaya dönmüş durumda tübi̇tak firmalara yap(a)madığı ödemeleri gidip tanıtım reklam vs için harcıyor 
1564892722837823489,ihsanEmirgazi,teknofest samsun'da teknofest rüzgarı
1564892668982960128,YakakentResmi,kaymakamımız sayın abdüssamed kiliç kaymakamlığımız ve havelsan işbirliği ile bu sene teknofest heyecanı yaşayan öğrencilerimizle bugün samsun çarşamba havalimanında başlayan havacılık uzay ve teknoloji festivali teknofest’de bir araya geldi öğretmenleri eşliğinde başta 
1564892230850068481,BeyazGazete,"canlı i̇zlemek i̇çin linke tıklayınız!

teknofest  2 gün | samsun fi̇nal |  canlı 

 "
1564892200101715970,MemAtakum,"teknofest fırtınası esmeye başladı 

 teknofest

atakum balaç i̇lkokulumuz ve ortaokulumuzun öğrencileri 

teknofestkaradeni̇z
devam ediyor 
milliteknolojihamlesi

teknofest t3vakfi
zulkifdagli
muratagar60
irfanyetik55
dursunyurukcu "
1564891928465915904,OkuslukNahsen,sarayin adamlari dökülüyor  teknofest erdoğan doğu perinçek seçim a  via youtube
1564891811444817923,PlayusDa,tvnet meteyarar serhatibrahim teknofest selcuk 
1564891652610727937,Baku_press,türkiyənin samsun şəhərində keçirilən “teknofest karadeniz” aerokosmik və texnologiya festivalındə azərbaycan istehsalı olan “i̇ti qovan” puaları nümayiş etdirilib
1564891572004683778,AzerNewsAz,"sixteen teams from azerbaijan participating in teknofest in turkiye

"
1564891274351677440,dikgazete,abd'de yılın tabancası ödülünü kazanan canik ürünlerini teknofest karadeni̇z'de sergiliyor    dikgazete 
1564891253661175808,SukruYildirimim,mustafademirbsb teknofest samsun için büyük bir kazanım emeği geçenlere şükranlarımızı sunuyoruz
1564891191082098688,kitapciberat,"elon musk’a:
 “ameri̇ka’nin selçuk bayraktar ’i “ desi̇nler 

 selçukbayraktar bayraktar teknofest cezeri azizsancar"
1564890948538081283,haberyerelcom,canik belediyesi’nden teknofest karadeniz’e anısına özel hediye 
1564890911850565634,ulusalcomtr,"selçuk bayraktar:

 teknofest'in coşkusu yurdumuzun sınırlarını aştı

"
1564890888572399617,ulusalkanal,"selçuk bayraktar:

 teknofest'in coşkusu yurdumuzun sınırlarını aştı

"
1564890836789350401,ybuankara,"aybü makine mühendisliği bölümünden 12 öğrencimiz tarafından tasarlanan ve elektrik ile çalışan ""tulpar"" isimli otomobilimiz teknofestkaradeni̇z'de yoğun ilgi görüyor

teknofest  "
1564890826140008449,__Tevazu__,"""bayraktar tb2'ye şu ana kadar 24 ülkeden talep geldi sipariş ve ihracat sözleşmesi imzalandı bu sayı her geçen gün artıyor""

açıklama teknofest yönetim kurulu başkanı selçuk bayraktar'dan"
1564890825338781698,Samsunbilsem55,"samsun bi̇lsem teknofest fi̇nalleri̇nde

engelsiz yaşam teknolojileri kategorisinde en iyi 10 arasında yarışan projemizle ufuk gökcan danışmanlığında öğrencilerimizi : sağlık teknolojileri ve i̇yi yaşam  2 no'lu çadır da ziyaret edebilirsiniz

teknofest karadeniz kapsamında "
1564890822402777089,TCSanayi,"ayakları yere basmayan tek festival teknofest! 

 teknofest sadece türkiye'nin teknolojik atılımı değil aynı zamanda türkiye'nin geleceğidir biz teknofest kuşağına inanıyor ve güveniyoruz

milliteknolojihamlesi 
teknofestkaradeni̇z 

samsun "
1564890799787098113,kitapciberat,bu özgüvene ihtiyacımız var elonmusk  ı küçümsemek olmaz ama kendimize batı gözüyle bakma hastalığımızdan kurtulmamız lazım yoksa kendimizi küçümsemiş oluruz elon musk’a “ameri̇ka’nin selçuk bayraktar’i “ desi̇nlerselçukbayraktar bayraktar teknofest cezeri azizsancar 
1564890707797622785,SamsunKanalS,bu yıl samsun merkezli olarak düzenlenen ve dünyanın en büyük havacılık uzay ve teknoloji festivali olan teknofest bugün samsun'da 81 il ve 107 farklı ülkeden 600 binin üzerinde yarışmacının başvurduğu festival 4 eylül'de sona erecek  barisipekcom selcuk teknofest 
1564890555489959939,BursaInternet,'i̇negöllü 100 genç teknofest'e çıkartma yaptı  bursa i̇nternet gazetesi (bi̇g)'  inegolbld alpertaban16
1564890530735087616,sosyaltvcomtr,"i̇negöllü gençler teknofest’e çıkarma yaptı

teknofest samsun bursa inegöl "
1564890410417274880,birkanozertech,erdemaksakal türkçe olimpiyatları bitti teknofest başladı hayırlısı olsun ne diyelim…
1564890388502310912,ensondakikacom,teknofest'te katılımcılara aa hakkında bilgi veriliyor 
1564890264547762176,owlofbeacon,"""teknofest yönetim kurulu başkanı selçuk bayraktar kendisine yöneltilen ""i̇ktidar değişirse projelerde engellenme endişeniz var mı?"" sorusunu cevapladı 
bayraktar devrim otomobillerini örnek göstererek ""bir takoz yerleştirirsiniz akıncı işlevsiz hale gelir aynı devrim"
1564890247871217665,omurektorluk,"mardin’in midyat ilçesinden gelen öğrenci grubu ile tanışarak onları omü standında ağırladık 

teknofestteomü teknofest omü teknomü milliteknolojihamlesi profdryavuzunal "
1564890155797856258,medyaelicom,"resul dindar teknofest'te konser verdi
 resuldindar mustafavarank bakanvarank teknofest teknofestkaradeniz samsun konser teknoloji "
1564890052202725377,bingoltv,abd’de yılın tabancası ödülünü kazanan canik ürünlerini teknofest karadeni̇z’de sergiliyor 
1564890021282435072,ipiktupik,günaydın dün teknofest kameralarına yakalanmisizo kadar kamufle olmustum
1564890011031539712,BursaMeclisi,bursa i̇negöllü 100 gençten teknofest çıkarması 
1564889907914543106,ray_haber,teknofest karadeniz rüzgarına tcdd ortak oldu 
1564889904257048576,ANKARA_AKYURT,"üniversite gençliğinin ufkunu genişleten geziler düzenliyoruz

boğazköy müzesi’ni ziyaret ettik tarih medeniyet ve kültür yolculuğunun ardından teknofest’te olacağız
akyurt belediyesi başkanı hilal ayık
ayikhilall "
1564889897017679872,RayHaber,teknofest karadeniz rüzgarına tcdd ortak oldu 
1564889864440582147,uni_amasya,"rektör elmacı’nın teknofest ziyareti

 "
1564889858061000704,levent_ozen,teknofest karadeniz rüzgarına tcdd ortak oldu 
1564889729312735233,krykaraoglanli,"prussyas_plus teknofest’e ilk defa katılan içinizdeki yunanlar
(bu daha net )  "
1564889592477908992,gundemedairhs,baykar'ın yeni uzay girişimi: fargâni | teknofest | canli 
1564889270363607041,mudanyagazetesi,bursa i̇negöllü 100 gençten teknofest çıkarması 
1564888968268849156,soltikhaber,bursa i̇negöllü 100 gençten teknofest çıkarması 
1564888851981557760,kutradyotv,bursa i̇negöllü 100 gençten teknofest çıkarması 
1564888836429283328,antepteyiz,dhmi̇ yerli ve millî sistemleriyle teknofest karadeni̇z’de 
1564888791768334336,OrtadoguCanli,"6 yılda 4 ödül alan cani̇k teknofest'te
abd'de yılın tabancası ödülünü kazanan canik ürünlerini teknofest karadeni̇z'de sergilemeye başladı "
1564888777520287744,HaberkesirCom,bursa i̇negöllü 100 gençten teknofest çıkarması 
1564888564172787712,aknczeyy,kuyruk izlerin karıştı gönül topraklarıma  
1564888470023282688,haberledik,teknopark i̇stanbul teknofest karadeniz’de 
1564888466630103040,kpmedya,teknopark i̇stanbul teknofest karadeniz’de 
1564888259121102848,salimkl35417770,gokhanozoguz teknofest e gelde ülke nasıl ayağa kalkıyor gör boşa sallamayla oluyor paşam
1564888238371880960,sanalkurs,türkiye’nin en büyük havacılık uzay ve teknoloji festivali teknofest bu yıl karadeniz genelinde samsun merkezli olarak gerçekleştiriliyor 4 eylül'e kadar samsun çarşamba havalimanında düzenlenecek festival teknoloji meraklılarını bir araya getiriyor 
1564888159124684800,ebiltemtto,tübi̇tak  bilim i̇nsanı destek programı başkanlığı (bi̇deb) başkanı prof dr ömer faruk ursavaş teknofest 2022 kapsamında ege üniversitesi standımızı ziyaret etti universiteege teknofest profnecdetbudak tubitak 
1564888141651214336,Tubitak," tübi̇tak atölyeleri teknofest samsun'da️

 antarktika belgesel gösterimi

 kayıt: 

 30 ağustos  4 eylül 2022

 çarşamba havalimanı  samsun "
1564887914902917120,campuswitches,tramvay teknofest boyunca ücretsizdir niye söylemiyonuz
1564887898981269504,moramedyagrubu,i̇negöllü 100 genç teknofest’e çıkartma yaptı  alpertaban16 inegolbld teknofest teknofest haber gündem
1564887880912314368,mustafademirbsb,"türkiye’nin ilk interaktif dergisi samsun edergi dünyanın en büyük teknoloji festivali teknofest’te  yerini aldı

dergimizi incelemek için sizleri standımıza bekliyorum 

  "
1564887535196803072,ibrahimhalilkus,teknofest’te karaköprü rüzgarı 
1564887528989237248,expresshaber_,bursa i̇negöllü 100 gençten teknofest çıkarması 
1564887226688864256,uVEyk__Nun,"arkadaşlar
 gülşen için hop ayağa kalkanlardan yada muhalefetten herhangi bir tanesinin

samsun'da esen teknofest rüzgarından bahsettiğini gördünüz mü 

göremezsiniz

teknofestsamsun
teknofestkaradeniz"
1564887222695911424,haberizlenim,bursa i̇negöllü 100 gençten teknofest çıkarması  
1564887023374270465,canozum91,"ahmetaydin_02 varank selcuk baykartech teknofest sesimizi duyun allah rızası için 
umudumuzu ekim ayına bağlamış durumdayız 
mahkumlarımız umutla uzlaşma yasası bekliyorhayal kırıklığı yaşamak istemiyoruz
bizim için büyük yıkım olur 
si̇zlere guveni̇yoruz"
1564887010451636226,canozum91,"ahmetaydin_02 varank selcuk baykartech teknofest uzlaştirma
158_142_245
 "
1564886932487823361,avalikilic55,"terme’yi ayakları yere basmayan festival teknofest‘e taşıyoruz 

dün görkemli bir açılış yapan teknofestkaradeniz tüm hızıyla devam ediyor biz de sizleri teknofest’le buluşturmak için çalışıyoruz servislerimiz son güne kadar sizler için hizmet verecek "
1564886868377964544,AhmetYI54272642,sarayin adamlari dökülüyor  teknofest erdoğan doğu perinçek seçim a  youtube aracılığıyla
1564886831753224192,TermeBelediyesi,"terme’yi ayakları yere basmayan festival teknofest‘e taşıyoruz 

dün görkemli bir açılış yapan teknofestkaradeniz tüm hızıyla devam ediyor biz de sizleri teknofest’le buluşturmak için çalışıyoruz servislerimiz son güne kadar sizler için hizmet verecek "
1564886649582096386,teknofest,"dün gelenlerden bugün geleceklere teknofest tüyoları 

teknofestkaradeni̇z  "
1564886581928153089,tokatvaliligi,"teknofest samsun'da biz de varız!

valiliğimizin himayelerinde t3 vakfı desteği ile her gün bin  öğrencimiz teknofeste katılmak üzere samsun'a gidiyor

4 eylül 2022 tarihine kadar toplam   bin  öğrencimiz teknofeste katılmak üzere samsun'a gidecek "
1564886518552039424,samsunkulishbr,demi̇rtaş’a teknofest ayibi! adi protokole yazilmadi! 
1564886382161674244,medyakulisresmi,canik belediyesi’nden teknofest anısına özel hediye  samsun haber samsun canik teknofest   medyakulisresmi aracılığıyla 
1564886242172583936,ladikmem,"teknofest samsun'a ayak bastı  

teknofest'in ikinci gününde' de öğrencilerimizi ve öğretmenlerimizi 
ladik belediyesinin tahsis ettiği araçlarla yolcu ettik 
teknofestkaradeni̇z

tcsamsunvalilik 
samsunmem 
aykansanci55 
ladikbelediyesi 
muratagar60 
tcmeb "
1564886217413595136,samsun_analiz,"i̇şten atılan işçiler varank ile görüştü

ballıca sigara fabrikası’nın işten çıkardığı işçiler teknofest alanına giderek sanayi ve teknoloji bakanı mustafa varank’a dertlerini anlatıp bilgi sundu
 "
1564886142071328769,gazetenizolsun,samsun üniversitesi teknofest karadeniz 2022’de 
1564886070508064768,TrAzDergisi,"azerbaycan'ın yeni nesil insansız hava araçları teknofest karadeniz'de sergileniyor
teknofestkaradeniz "
1564886062375342081,ArtsMagazin,teknopark i̇stanbul teknofest karadeniz’de 
1564885954162298881,Defence_Turk,"tei tf6000 turbofan motoru ilk kez teknofest 2022'de sergileniyor

tei tarafından üretilen türkiye'nin ilk milli turbofan motoru tf6000 samsun'da teknofest 2022'de sergileniyor
"
1564885659667546112,Ermaneskitas,keşke teknofest daha yakında bir yerde olsaydı şu kırmızı montu bile almaya giderdim 
1564885658967089153,gundem_kayseri,cani̇k yerli ve milli ürünlerini teknofest'te sergiliyor 
1564885649571946496,homer49596054,alphanmanas her cümlesinde nasıl engelleyeckelerini anlatmış aslında siyaset yapma diyor ne yapson eşinden mi ayrılsın? serbest rekabet diyor adamlar 23 ülkeye 400 bayraktar satmış ne saçmalıyorsun teknofest’in siyasetten arındırışması diyor ekrem gelir gelmez iftira atmadı mı adamlara?
1564885498254041089,bahcesehir_k12," atakum kampüsü öğrencilerimiz dünyanın en büyük teknoloji festivali teknofest'te yerini aldı!

gökyüzü gözlemi sanal gerçeklik uygulamaları insansız su altı sistemleri uçan araba simülasyonu ve 3 boyutlu tasarım tanıtımları stantta ziyaretçilerle buluşuyor  "
1564885393337733121,cavitcakar,yenercabbar ilkadimbld ilkadimnecattin teknofest samsunvaliligi fuatkoktas55 yzyilmaz55 55erhanusta neslihancioglu arzusab73128573 bedriyasartr ck_samsun samsunbsb iyiparti :(
1564885233765421059,DeebiNet,cani̇k yerli ve milli ürünlerini teknofest’te sergiliyor 
1564885143432699904,KapsamHaber,canik belediyesi’nden teknofest karadeniz anısına özel hediye 
1564885072959905798,HakanO34RTE,teknofest’te ‘kızıl elma’ rüzgârı  hurriyetcomtr aracılığıyla
